	r	theta	Er	Et
1514	3.75	0.8796459430051422	0.2664606098955691	0.04574639758459482
1515	3.75	0.942477796076938	0.2506753713747223	0.08842347408413835
1516	3.75	1.0053096491487339	0.23036850453179603	0.12948591904553564
1517	3.75	1.0681415022205298	0.20575360177460755	0.16808678888741913
1518	3.75	1.1309733552923256	0.1770199979361109	0.20344864350157346
1519	3.75	1.1938052083641215	0.14434954225874153	0.234911102870583
1520	3.75	1.2566370614359172	0.10795194413254605	0.26196705251791313
1521	3.75	1.3194689145077132	0.06811187678539443	0.2842782792203301
1522	3.75	1.3823007675795091	0.025235751609101742	0.3016651102830953
1523	3.75	1.4451326206513049	-0.020116582514957404	0.31407126163240545
1524	3.75	1.5079644737231008	-0.06722816070824172	0.3215129436363437
1525	3.75	1.5707963267948968	-0.11525530146864499	0.32402760085038446
1526	3.75	1.6336281798666925	-0.16328753484917333	0.32163949091258054
1527	3.75	1.6964600329384885	-0.2104216675264992	0.3143547509886832
1528	3.75	1.7592918860102844	-0.25582813728590476	0.3021881933733135
1529	3.75	1.8221237390820801	-0.2987895312855679	0.2852113073296554
1530	3.75	1.884955592153876	-0.3387017366301531	0.26360134617198433
1531	3.75	1.9477874452256718	-0.37504397155862124	0.23767008534019482
1532	3.75	2.0106192982974678	-0.4073377226954378	0.20785962058163202
1533	3.75	2.0734511513692637	-0.4351189897994123	0.17470800217027035
1534	3.75	2.1362830044410597	-0.45793998010422554	0.1388018392341133
1535	3.75	2.199114857512855	-0.4753992722650352	0.10073814144572012
1536	3.75	2.261946710584651	-0.48718312032907996	0.061110186894546566
1537	3.75	2.324778563656447	-0.4930950523074773	0.020516370362931625
1538	3.75	2.387610416728243	-0.49305989867124755	-0.02042318648644175
1539	3.75	2.450442269800039	-0.48710578589193365	-0.06106063521101331
1540	3.75	2.5132741228718345	-0.47534115090337004	-0.10073369506521547
1541	3.75	2.5761059759436304	-0.4579438290742871	-0.13879199238183287
1542	3.75	2.6389378290154264	-0.43516650670116175	-0.17462155120511566
1543	3.75	2.7017696820872223	-0.40734828018439306	-0.2076564375533123
1544	3.75	2.7646015351590183	-0.3749178483568999	-0.237378653390964
1545	3.75	2.8274333882308142	-0.3383826184691366	-0.2633165566268582
1546	3.75	2.8902652413026098	-0.29831056597062616	-0.2850506191320588
1547	3.75	2.9530970943744057	-0.2553160026181393	-0.3022259671841745
1548	3.75	3.0159289474462017	-0.21005341080248888	-0.3145639163906994
1549	3.75	3.0787608005179976	-0.1632137563948738	-0.321866445380196
1550	3.75	3.1415926535897936	-0.11551569815453133	-0.32401504881567944
1551	3.75	3.204424506661589	-0.06769080356745782	-0.3209697579435939
1552	3.75	3.267256359733385	-0.020468408204948607	-0.31277112416611236
1553	3.75	3.330088212805181	0.025435344397972126	-0.2995424201491955
1554	3.75	3.392920065876977	0.06932579319632981	-0.2814882506255917
1555	3.75	3.455751918948773	0.11053954477293126	-0.25888959397725375
1556	3.75	3.518583772020569	0.14845647438701093	-0.2320982284314958
1557	3.75	3.5814156250923643	0.18251084361608383	-0.2015319616988456
1558	3.75	3.6442474781641603	0.21219947220566526	-0.16766913281338658
1559	3.75	3.7070793312359562	0.23708835308422604	-0.13104087925387034
1560	3.75	3.769911184307752	0.2568195357690062	-0.0922219616081141
1561	3.75	3.832743037379548	0.2711175691130874	-0.05182165760261137
1562	3.75	3.8955748904513436	0.27979381023615524	-0.010474703521632562
1563	3.75	3.9584067435231396	0.2827486751356356	0.031168605316391342
1564	3.75	4.0212385965949355	0.27997300235562794	0.07245303334914893
1565	3.75	4.084070449666731	0.27154852663464957	0.1127288325211638
1566	3.75	4.1469023027385274	0.25764656518245	0.1513617433594312
1567	3.75	4.209734155810323	0.23852491184507718	0.18774294304455127
1568	3.75	4.272566008882119	0.21452364209246677	0.2212988206975854
1569	3.75	4.335397861953915	0.18605986536181118	0.2515000445672424
1570	3.75	4.39822971502571	0.1536210346381539	0.2778697939906879
1571	3.75	4.461061568097507	0.11775701703105212	0.29999129259134744
1572	3.75	4.523893421169302	0.0790713730195941	0.3175144594308076
1573	3.75	4.586725274241099	0.03821183051779642	0.33016140092527446
1574	3.75	4.649557127312894	-0.004140085041385161	0.3377307495876823
1575	3.75	4.71238898038469	-0.047279929671171506	0.3401008700917879
1576	3.75	4.775220833456486	-0.09049148704937386	0.33723178358327044
1577	3.75	4.838052686528282	-0.13305815995607942	0.3291657563173097
1578	3.75	4.900884539600078	-0.1742744088600412	0.31602661970027884
1579	3.75	4.9637163926718735	-0.21345695934198716	0.29801780862499677
1580	3.75	5.026548245743669	-0.24995567135779995	0.2754191054665599
1581	3.75	5.089380098815465	-0.28316393260830963	0.24858217777775585
1582	3.75	5.152211951887261	-0.3125283473737184	0.21792498233038057
1583	3.75	5.215043804959057	-0.3375575944715792	0.18392509064000295
1584	3.75	5.277875658030853	-0.3578303516825976	0.14711205434319813
1585	3.75	5.340707511102649	-0.3730021279048368	0.10805893452553464
1586	3.75	5.403539364174445	-0.38281091134664824	0.06737310598930596
1587	3.75	5.46637121724624	-0.3870815762562063	0.02568648490460707
1588	3.75	5.529203070318037	-0.3857289674099873	-0.01635466560811736
1589	3.75	5.592034923389832	-0.37875963650063404	-0.058100203705800976
1590	3.75	5.6548667764616285	-0.3662722350274872	-0.09890667815569346
1591	3.75	5.717698629533424	-0.34845656733639263	-0.13814782009231294
1592	3.75	5.7805304826052195	-0.32559135423135044	-0.17522477168927497
1593	3.75	5.843362335677016	-0.29804077295194964	-0.20957583791365042
1594	3.75	5.906194188748811	-0.266249836226381	-0.24068552762288398
1595	3.75	5.969026041820608	-0.2307386793523014	-0.2680926228112481
1596	3.75	6.031857894892403	-0.19209577807264788	-0.2913969874275178
1597	3.75	6.094689747964199	-0.15097004964269828	-0.3102648333993042
1598	3.75	6.157521601035995	-0.1080617039094664	-0.324432213043482
1599	3.75	6.220353454107791	-0.06411162051095862	-0.33370663430369757
1600	3.8	0.0	-0.019260033817349587	-0.3244853961137094
1601	3.8	0.06283185307179587	0.022847990324691564	-0.323877792196713
1602	3.8	0.12566370614359174	0.06368982341471568	-0.31844559336311323
1603	3.8	0.1884955592153876	0.10252501863545344	-0.3082611447665713
1604	3.8	0.25132741228718347	0.13864896011393124	-0.29345244867970677
1605	3.8	0.3141592653589793	0.17141130772895974	-0.27419999532635936
1606	3.8	0.3769911184307752	0.2002344553284474	-0.2507346000549506
1607	3.8	0.4398229715025711	0.22463116501263147	-0.22333705290813557
1608	3.8	0.5026548245743669	0.24422003427242323	-0.192340344608184
1609	3.8	0.5654866776461628	0.2587369345974988	-0.1581348449396825
1610	3.8	0.6283185307179586	0.2680402474510135	-0.12117605337665471
1611	3.8	0.6911503837897546	0.2721078249087805	-0.08199350104707234
1612	3.8	0.7539822368615504	0.27102428632042486	-0.04119824329902199
1613	3.8	0.8168140899333463	0.26495861462327186	0.0005145699426516104
1614	3.8	0.8796459430051422	0.2541339752734917	0.04237195642362043
1615	3.8	0.942477796076938	0.2387939719307186	0.0835415700274542
1616	3.8	1.0053096491487339	0.2191716521373066	0.12316400704255155
1617	3.8	1.0681415022205298	0.195468753580198	0.16039763395845585
1618	3.8	1.1309733552923256	0.1678521586556192	0.19447088872653343
1619	3.8	1.1938052083641215	0.13647175075865492	0.22473340063322367
1620	3.8	1.2566370614359172	0.10149885872021147	0.2506950777538718
1621	3.8	1.3194689145077132	0.06317811131813955	0.27204284544298696
1622	3.8	1.3823007675795091	0.021879587775667786	0.28862879306579653
1623	3.8	1.4451326206513049	-0.021865004986599823	0.30043080232578084
1624	3.8	1.5079644737231008	-0.0673566488804328	0.30749552423611337
1625	3.8	1.5707963267948968	-0.11376087756063719	0.30988079760993814
1626	3.8	1.6336281798666925	-0.16017247114583805	0.3076168598504355
1627	3.8	1.6964600329384885	-0.20569604151380982	0.30070076040912297
1628	3.8	1.7592918860102844	-0.24951810854131715	0.28912673343673573
1629	3.8	1.8221237390820801	-0.2909479738173956	0.2729407942435152
1630	3.8	1.884955592153876	-0.32941652230919827	0.2522967767624733
1631	3.8	1.9477874452256718	-0.3644399701011536	0.22748938278923475
1632	3.8	2.0106192982974678	-0.39557136230688295	0.19894974349720135
1633	3.8	2.0734511513692637	-0.42236774974527935	0.16720668032161082
1634	3.8	2.1362830044410597	-0.4443915560034162	0.13283341702790297
1635	3.8	2.199114857512855	-0.46124489872941155	0.09640547711329997
1636	3.8	2.261946710584651	-0.4726166705262247	0.0584868195178034
1637	3.8	2.324778563656447	-0.47831578785408	0.019642783547070868
1638	3.8	2.387610416728243	-0.47827457488492153	-0.019538162397566387
1639	3.8	2.450442269800039	-0.4725267111590098	-0.05843549835521056
1640	3.8	2.5132741228718345	-0.46118004994854633	-0.09641064821448095
1641	3.8	2.5761059759436304	-0.4444044543058856	-0.13283625920979855
1642	3.8	2.6389378290154264	-0.4224394831958084	-0.16712295036803326
1643	3.8	2.7017696820872223	-0.39560939230062986	-0.19873054427570958
1644	3.8	2.7646015351590183	-0.36432802554537125	-0.22716540018220424
1645	3.8	2.8274333882308142	-0.32908690114906824	-0.2519764414065242
1646	3.8	2.8902652413026098	-0.2904350077062956	-0.2727605026700712
1647	3.8	2.9530970943744057	-0.24896389309180741	-0.28917612295146056
1648	3.8	3.0159289474462017	-0.2053028989809586	-0.3009561590967009
1649	3.8	3.0787608005179976	-0.160117438810379	-0.3079118958217703
1650	3.8	3.1415926535897936	-0.11410093080070738	-0.3099306318164719
1651	3.8	3.204424506661589	-0.06795941340408534	-0.30697399098520306
1652	3.8	3.267256359733385	-0.022395927312408026	-0.2990803382719452
1653	3.8	3.330088212805181	0.021899785935247107	-0.286367748368467
1654	3.8	3.392920065876977	0.06425835773301469	-0.2690327565453515
1655	3.8	3.455751918948773	0.10403996395886128	-0.2473450143255353
1656	3.8	3.518583772020569	0.1406464585237055	-0.2216416191042543
1657	3.8	3.5814156250923643	0.1735325128614107	-0.19232283864239236
1658	3.8	3.6442474781641603	0.2022132272486843	-0.15984718684763694
1659	3.8	3.7070793312359562	0.2262701095997588	-0.12472390917276766
1660	3.8	3.769911184307752	0.24535779502539046	-0.08750391255683973
1661	3.8	3.832743037379548	0.25921056553262267	-0.048771047536115074
1662	3.8	3.8955748904513436	0.2676464997679384	-0.009133624502529763
1663	3.8	3.9584067435231396	0.27056941799641465	0.030785051900914875
1664	3.8	4.0212385965949355	0.26797017808752654	0.07035699711349418
1665	3.8	4.084070449666731	0.2599272942403874	0.10895956391560946
1666	3.8	4.1469023027385274	0.24660568773000602	0.14598493134801177
1667	3.8	4.209734155810323	0.2282535790305329	0.18084962483732409
1668	3.8	4.272566008882119	0.20519844392546283	0.21300395189744456
1669	3.8	4.335397861953915	0.17784204037029072	0.2419406932609306
1670	3.8	4.39822971502571	0.14665395011849602	0.2672029445717807
1671	3.8	4.461061568097507	0.11216388178821701	0.2883913433248439
1672	3.8	4.523893421169302	0.0749532901744443	0.3051704725616429
1673	3.8	4.586725274241099	0.03564623044737397	0.31727410885553015
1674	3.8	4.649557127312894	-0.005100661367475334	0.3245093627788697
1675	3.8	4.71238898038469	-0.046608664878653935	0.32675976532637807
1676	3.8	4.775220833456486	-0.08818769143898043	0.3239871147922892
1677	3.8	4.838052686528282	-0.12914726305883084	0.31623202577184184
1678	3.8	4.900884539600078	-0.1688075512201745	0.30361327757920087
1679	3.8	4.9637163926718735	-0.20651016643510461	0.2863259378903866
1680	3.8	5.026548245743669	-0.241628626477437	0.26463823231081085
1681	3.8	5.089380098815465	-0.2735783820706217	0.23888726196259588
1682	3.8	5.152211951887261	-0.30182614991961065	0.2094736396438865
1683	3.8	5.215043804959057	-0.32589844277676194	0.17685508408576775
1684	3.8	5.277875658030853	-0.34538921102473474	0.1415390937574095
1685	3.8	5.340707511102649	-0.3599664245753409	0.10407482196004118
1686	3.8	5.403539364174445	-0.36937751145330044	0.06504425109222817
1687	3.8	5.46637121724624	-0.37345360725413834	0.025052812133813086
1688	3.8	5.529203070318037	-0.3721125268064829	-0.01528040115456716
1689	3.8	5.592034923389832	-0.365360437512956	-0.05533268656812402
1690	3.8	5.6548667764616285	-0.3532922454492915	-0.0944878885594495
1691	3.8	5.717698629533424	-0.33609069331581476	-0.1321464825594516
1692	3.8	5.7805304826052195	-0.3140242268869958	-0.16773541238808648
1693	3.8	5.843362335677016	-0.28744370092798066	-0.20071747082841962
1694	3.8	5.906194188748811	-0.25677798878641744	-0.2305999931946269
1695	3.8	5.969026041820608	-0.22252857370276047	-0.25694260198157326
1696	3.8	6.031857894892403	-0.185263147437571	-0.27936370494970275
1697	3.8	6.094689747964199	-0.14560816443697722	-0.29754545077491473
1698	3.8	6.157521601035995	-0.10424020416314683	-0.31123689447224834
1699	3.8	6.220353454107791	-0.06187588224280949	-0.32025525864235177
1700	3.85	0.0	-0.018630339157033257	-0.311676555855193
1701	3.85	0.06283185307179587	0.021961135562903328	-0.31125870174833536
1702	3.85	0.12566370614359174	0.06131129701968302	-0.3062315230000859
1703	3.85	0.1884955592153876	0.09870059043931761	-0.29666098265751695
1704	3.85	0.25132741228718347	0.13344410621780822	-0.2826642373412327
1705	3.85	0.3141592653589793	0.1649099259081016	-0.2644064394206378
1706	3.85	0.3769911184307752	0.19253764143405738	-0.24209866816304754
1707	3.85	0.4398229715025711	0.2158562481460874	-0.21599787452696093
1708	3.85	0.5026548245743669	0.23450004632686317	-0.18640970627626202
1709	3.85	0.5654866776461628	0.2482205909852353	-0.15369467773779324
1710	3.85	0.6283185307179586	0.2568923447570137	-0.11827733680232994
1711	3.85	0.6911503837897546	0.2605097406556911	-0.08065694820074973
1712	3.85	0.7539822368615504	0.2591740386159136	-0.04141695246493365
1713	3.85	0.8168140899333463	0.2530697683897931	-0.0012293814520506513
1714	3.85	0.8796459430051422	0.2424326448935965	0.039150085674926005
1715	3.85	0.942477796076938	0.22751334275910917	0.07890023248571919
1716	3.85	1.0053096491487339	0.20854386913334744	0.11716755405601387
1717	3.85	1.0681415022205298	0.1857146812013577	0.153113429351924
1718	3.85	1.1309733552923256	0.1591702834356845	0.18596989350587664
1719	3.85	1.1938052083641215	0.12902815822031455	0.21509463828280256
1720	3.85	1.2566370614359172	0.09542048971231454	0.24001330438218407
1721	3.85	1.3194689145077132	0.058551137435683964	0.26043754399876695
1722	3.85	1.3823007675795091	0.01875364174689642	0.2762516888006276
1723	3.85	1.4451326206513049	-0.02346767962284113	0.28746890656826946
1724	3.85	1.5079644737231008	-0.06742982027989869	0.2941675653991647
1725	3.85	1.5707963267948968	-0.1123045512620291	0.2964267580871562
1726	3.85	1.6336281798666925	-0.15718841119052016	0.2942827044121093
1727	3.85	1.6964600329384885	-0.20119058883942267	0.28772242000821535
1728	3.85	1.7592918860102844	-0.243511457468477	0.2767180241503036
1729	3.85	1.8221237390820801	-0.28348617040690915	0.2612886402608854
1730	3.85	1.884955592153876	-0.32058090485743596	0.241564149536022
1731	3.85	1.9477874452256718	-0.3543496007893848	0.21782297949358595
1732	3.85	2.0106192982974678	-0.38437712196616125	0.1904873025500303
1733	3.85	2.0734511513692637	-0.4102407750499687	0.16007925516648794
1734	3.85	2.1362830044410597	-0.431511414524296	0.12716089479407827
1735	3.85	2.199114857512855	-0.44779261745906795	0.09228758388136399
1736	3.85	2.261946710584651	-0.458774445982324	0.055994446472396445
1737	3.85	2.324778563656447	-0.464270884724276	0.018814018605157058
1738	3.85	2.387610416728243	-0.46422241531064	-0.018696142458276357
1739	3.85	2.450442269800039	-0.4586692109694579	-0.05594129644782884
1740	3.85	2.5132741228718345	-0.44771906507287684	-0.09230451312965839
1741	3.85	2.5761059759436304	-0.43153381921622547	-0.12717953453181152
1742	3.85	2.6389378290154264	-0.4103397306047962	-0.16000024426912307
1743	3.85	2.7017696820872223	-0.38444652301667603	-0.19025143172680756
1744	3.85	2.7646015351590183	-0.3542541970722618	-0.21746312564891573
1745	3.85	2.8274333882308142	-0.32023977427947825	-0.24120386807932098
1746	3.85	2.8902652413026098	-0.2829345326495658	-0.2610857033264147
1747	3.85	2.9530970943744057	-0.2429082379177666	-0.2767795837255283
1748	3.85	3.0159289474462017	-0.20076602813422528	-0.28802933106226897
1749	3.85	3.0787608005179976	-0.157148981942268	-0.29465531166175357
1750	3.85	3.1415926535897936	-0.11272679022939741	-0.29655049522436294
1751	3.85	3.204424506661589	-0.0681814946285153	-0.2936779400600949
1752	3.85	3.267256359733385	-0.02419117633977369	-0.28607377580188253
1753	3.85	3.330088212805181	0.018579621095438092	-0.2738511133854851
1754	3.85	3.392920065876977	0.05948556738497146	-0.2571989254679056
1755	3.85	3.455751918948773	0.09790908866209203	-0.2363761709723376
1756	3.85	3.518583772020569	0.13327279517523494	-0.21170595929574784
1757	3.85	3.5814156250923643	0.16505074805476916	-0.18357183857319262
1758	3.85	3.6442474781641603	0.19277544957454484	-0.15241350701603223
1759	3.85	3.7070793312359562	0.21604310798918447	-0.11871946520932034
1760	3.85	3.769911184307752	0.23452023855164983	-0.08301796729437604
1761	3.85	3.832743037379548	0.2479503486893131	-0.04586868268450162
1762	3.85	3.8955748904513436	0.2561579269653802	-0.00785481834254594
1763	3.85	3.9584067435231396	0.25905002751400064	0.030425933755620305
1764	3.85	4.0212385965949355	0.2566175019321959	0.0683714654689536
1765	3.85	4.084070449666731	0.24893580817866634	0.10538488330368094
1766	3.85	4.1469023027385274	0.23616382312066642	0.1408834794517404
1767	3.85	4.209734155810323	0.21854069386036512	0.174307843833908
1768	3.85	4.272566008882119	0.19638193952564165	0.2051309999435628
1769	3.85	4.335397861953915	0.17007476661691556	0.2328667374613509
1770	3.85	4.39822971502571	0.1400718242961263	0.2570770674045526
1771	3.85	4.461061568097507	0.10688370860491625	0.27737916232527754
1772	3.85	4.523893421169302	0.07107091360480045	0.29345153523172507
1773	3.85	4.586725274241099	0.03323505721797182	0.3050390501195069
1774	3.85	4.649557127312894	-0.0059908166474481606	0.3119568688391142
1775	3.85	4.71238898038469	-0.04595237607601811	0.3140934299040727
1776	3.85	4.775220833456486	-0.08598430009348501	0.3114122231054571
1777	3.85	4.838052686528282	-0.1254208677738214	0.30395229615899977
1778	3.85	4.900884539600078	-0.16360662402996579	0.2918276315466682
1779	3.85	4.9637163926718735	-0.19990676868548413	0.2752253537406329
1780	3.85	5.026548245743669	-0.23371724255201676	0.25440271565866784
1781	3.85	5.089380098815465	-0.26447440859802385	0.22968298690338274
1782	3.85	5.152211951887261	-0.2916640460375419	0.2014503122903054
1783	3.85	5.215043804959057	-0.3148295673638235	0.17014356034923042
1784	3.85	5.277875658030853	-0.333579394014733	0.13624928967920782
1785	3.85	5.340707511102649	-0.34759330012866574	0.10029395364230041
1786	3.85	5.403539364174445	-0.3566276506426691	0.06283542558476034
1787	3.85	5.46637121724624	-0.3605195026105956	0.024453990215018304
1788	3.85	5.529203070318037	-0.3591894687657593	-0.01425705355389233
1789	3.85	5.592034923389832	-0.35264332949123345	-0.05270105450775777
1790	3.85	5.6548667764616285	-0.3409724123613722	-0.09028777161657109
1791	3.85	5.717698629533424	-0.32435273100708706	-0.12644307248002734
1792	3.85	5.7805304826052195	-0.30304294776790086	-0.16061840189854368
1793	3.85	5.843362335677016	-0.27738123696329664	-0.19229981385469502
1794	3.85	5.906194188748811	-0.2477811135453134	-0.22101634069848042
1795	3.85	5.969026041820608	-0.21472631673081	-0.24634743714718765
1796	3.85	6.031857894892403	-0.17876477799539103	-0.26792919118355496
1797	3.85	6.094689747964199	-0.1405016184223587	-0.28545899106947964
1798	3.85	6.157521601035995	-0.10059101510768761	-0.2986983807468107
1799	3.85	6.220353454107791	-0.05972663918605868	-0.3074739760421406
1800	3.9	0.0	-0.01800052103228377	-0.2994972921858263
1801	3.9	0.06283185307179587	0.021156124126474884	-0.2992615583501584
1802	3.9	0.12566370614359174	0.05909488564361909	-0.294622035105394
1803	3.9	0.1884955592153876	0.0951156863061367	-0.28563868830718975
1804	3.9	0.25132741228718347	0.12855192135125093	-0.27241835638191103
1805	3.9	0.3141592653589793	0.15878872558404034	-0.2551114977097334
1806	3.9	0.3769911184307752	0.18528158152458007	-0.2339101756733775
1807	3.9	0.4398229715025711	0.2075745153038111	-0.20904825134290955
1808	3.9	0.5026548245743669	0.22531649499757167	-0.1808047650762162
1809	3.9	0.5654866776461628	0.23827396780784937	-0.149511073297194
1810	3.9	0.6283185307179586	0.24633700853710416	-0.11556143801257486
1811	3.9	0.6911503837897546	0.24951654828610614	-0.07942553581988286
1812	3.9	0.7539822368615504	0.24793081838057507	-0.041659965730565365
1813	3.9	0.8168140899333463	0.24178060905813314	-0.0029146184727425204
1814	3.9	0.8796459430051422	0.23131517630534004	0.036070840275727906
1815	3.9	0.942477796076938	0.21679335511859965	0.07448465005549838
1816	3.9	1.0053096491487339	0.19844706606601425	0.11147715609076646
1817	3.9	1.0681415022205298	0.17645606692934912	0.1462104507518873
1818	3.9	1.1309733552923256	0.15094252404068698	0.17791786550389752
1819	3.9	1.1938052083641215	0.12199099581752026	0.20596319190908582
1820	3.9	1.2566370614359172	0.08969361844351986	0.22988652930856193
1821	3.9	1.3194689145077132	0.05421258617276603	0.24942391629704996
1822	3.9	1.3823007675795091	0.01584452609804332	0.2644925417546041
1823	3.9	1.4451326206513049	-0.024933002637934076	0.27514216124776447
1824	3.9	1.5079644737231008	-0.0674511149786583	0.2814843220118579
1825	3.9	1.5707963267948968	-0.11088480480548238	0.2836203625066209
1826	3.9	1.6336281798666925	-0.154328792948063	0.2815925144026113
1827	3.9	1.6964600329384885	-0.19689354853030977	0.27537671588852075
1828	3.9	1.7592918860102844	-0.23779108762973442	0.2649212420651685
1829	3.9	1.8221237390820801	-0.27638169648852434	0.2502166924509717
1830	3.9	1.884955592153876	-0.3121673888567497	0.23136831424315424
1831	3.9	1.9477874452256718	-0.34474083101449393	0.20863903540564233
1832	3.9	2.0106192982974678	-0.37371916367348434	0.18244416461421867
1833	3.9	2.0734511513692637	-0.3986992018737956	0.153301822300843
1834	3.9	2.1362830044410597	-0.4192583506169123	0.1217651738456285
1835	3.9	2.199114857512855	-0.4349994189503592	0.08837066203319612
1836	3.9	2.261946710584651	-0.4456120870494462	0.05362485274959403
1837	3.9	2.324778563656447	-0.45091513795581073	0.01802749262481965
1838	3.9	2.387610416728243	-0.4508580250461658	-0.017894191480106424
1839	3.9	2.450442269800039	-0.44548849573925575	-0.05356972946415795
1840	3.9	2.5132741228718345	-0.4349148328834779	-0.0884017447599276
1841	3.9	2.5761059759436304	-0.4192907043084848	-0.12180314249918794
1842	3.9	2.6389378290154264	-0.398828742268042	-0.15322982863168558
1843	3.9	2.7017696820872223	-0.37382435768564426	-0.18219092788703867
1844	3.9	2.7646015351590183	-0.34466472060459163	-0.20823959320139854
1845	3.9	2.8274333882308142	-0.3118137763906209	-0.23096310043132195
1846	3.9	2.8902652413026098	-0.27578633559632637	-0.24998754584666288
1847	3.9	2.9530970943744057	-0.23713124733930072	-0.26499529459362153
1848	3.9	3.0159289474462017	-0.1964302446772601	-0.27574060437065245
1849	3.9	3.0787608005179976	-0.15430119757720717	-0.28205277041788296
1850	3.9	3.1415926535897936	-0.11139153944253605	-0.28383033948726843
1851	3.9	3.204424506661589	-0.068360795289093	-0.28103763148531435
1852	3.9	3.267256359733385	-0.025863324294802814	-0.27370845724492715
1853	3.9	3.330088212805181	0.015460441514607015	-0.261951181249241
1854	3.9	3.392920065876977	0.054988045462427415	-0.2459477154851102
1855	3.9	3.455751918948773	0.09212290122334876	-0.22594693441992142
1856	3.9	3.518583772020569	0.12630721121186128	-0.20225859428140555
1857	3.9	3.5814156250923643	0.15703348350923352	-0.1752502766583068
1858	3.9	3.6442474781641603	0.1838508175091791	-0.14534381520605222
1859	3.9	3.7070793312359562	0.20636935380541233	-0.11300805315034498
1860	3.9	3.769911184307752	0.22426681213983723	-0.07874971598121772
1861	3.9	3.832743037379548	0.23729545026606513	-0.04310545007605132
1862	3.9	3.8955748904513436	0.24528588548421326	-0.006634597269539946
1863	3.9	3.9584067435231396	0.24814824668592195	0.03008946547741707
1864	3.9	4.0212385965949355	0.24587334730903354	0.06648921769682242
1865	3.9	4.084070449666731	0.23853374244739767	0.10199226216486448
1866	3.9	4.1469023027385274	0.22628259958736074	0.13603976299344622
1867	3.9	4.209734155810323	0.20935046083379927	0.1680951685342458
1868	3.9	4.272566008882119	0.18804148700127754	0.19765309173042397
1869	3.9	4.335397861953915	0.1627290833880285	0.2242472996069944
1870	3.9	4.39822971502571	0.1338498487747436	0.24745778029838064
1871	3.9	4.461061568097507	0.10189624534666819	0.2669174165545057
1872	3.9	4.523893421169302	0.06740887750082858	0.28231796439303153
1873	3.9	4.586725274241099	0.03096808486419772	0.293414830047876
1874	3.9	4.649557127312894	-0.006815464695831136	0.30003082599031117
1875	3.9	4.71238898038469	-0.04531057813453171	0.3020590555672703
1876	3.9	4.775220833456486	-0.08387542784563227	0.29946462047227834
1877	3.9	4.838052686528282	-0.12186777294281761	0.2922850808177289
1878	3.9	4.900884539600078	-0.15865527917381272	0.28062986107621585
1879	3.9	4.9637163926718735	-0.19362552214688106	0.26467854012266556
1880	3.9	5.026548245743669	-0.22619570838959435	0.24467794551327945
1881	3.9	5.089380098815465	-0.2558220352593521	0.22093820369291903
1882	3.9	5.152211951887261	-0.2820083612628438	0.1938278124379481
1883	3.9	5.215043804959057	-0.30431412330439556	0.16376772959384184
1884	3.9	5.277875658030853	-0.3223614632704036	0.1312246169640573
1885	3.9	5.340707511102649	-0.3358413447367059	0.09670335989441631
1886	3.9	5.403539364174445	-0.3445185986503785	0.0607389253970353
1887	3.9	5.46637121724624	-0.3482358856729295	0.023887706671930433
1888	3.9	5.529203070318037	-0.3469164558647164	-0.013281503837021843
1889	3.9	5.592034923389832	-0.34056570055963187	-0.050196804123631
1890	3.9	5.6548667764616285	-0.32927152587717945	-0.08629257270948928
1891	3.9	5.717698629533424	-0.31320352840382204	-0.1210188012388503
1892	3.9	5.7805304826052195	-0.29261104752313805	-0.15385021532495505
1893	3.9	5.843362335677016	-0.2678201778721101	-0.18429497916506313
1894	3.9	5.906194188748811	-0.2392298056754366	-0.21190276226139457
1895	3.9	5.969026041820608	-0.20730677319347468	-0.23627190583222643
1896	3.9	6.031857894892403	-0.17258020530746404	-0.25705536939292234
1897	3.9	6.094689747964199	-0.13563494100948148	-0.27396513051956844
1898	3.9	6.157521601035995	-0.09710389841187744	-0.28677474689141846
1899	3.9	6.220353454107791	-0.05765903474746217	-0.29531993570703546
1900	3.95	0.0	-0.017371110998683284	-0.2879077542824538
1901	3.95	0.06283185307179587	0.02042742469060499	-0.2878469433975549
1902	3.95	0.12566370614359174	0.05703017374660613	-0.2835787883547602
1903	3.95	0.1884955592153876	0.09175520482533589	-0.2751576279505167
1904	3.95	0.25132741228718347	0.12395289530534925	-0.26268048583542586
1905	3.95	0.3141592653589793	0.15302413548618554	-0.24628373736377512
1906	3.95	0.3769911184307752	0.1784390499391525	-0.22614110746709282
1907	3.95	0.4398229715025711	0.1997555381826538	-0.2024640620383253
1908	3.95	0.5026548245743669	0.21663623229619344	-0.17550570153985975
1909	3.95	0.5654866776461628	0.22886169997097916	-0.14556883952146088
1910	3.95	0.6283185307179586	0.23633717164171952	-0.11301802162224182
1911	3.95	0.6911503837897546	0.23909000498766653	-0.07829390810081059
1912	3.95	0.7539822368615504	0.23725575012685352	-0.04192691945011305
1913	3.95	0.8168140899333463	0.23105219811396016	-0.004545677578478903
1914	3.95	0.8796459430051422	0.22074317519867215	0.03312496327965042
1915	3.95	0.942477796076938	0.20659680938519442	0.07028108455610853
1916	3.95	1.0053096491487339	0.18884592514181842	0.10607485799606219
1917	3.95	1.0681415022205298	0.16766017423209378	0.1396667821751063
1918	3.95	1.1309733552923256	0.14313939371890627	0.17028915532433653
